"","ENSG00000005381","ENSG00000049768","ENSG00000073712","ENSG00000075131","ENSG00000086548","ENSG00000094963","ENSG00000096696","ENSG00000100448","ENSG00000100985","ENSG00000103037","ENSG00000112077","ENSG00000114739","ENSG00000115423","ENSG00000117519","ENSG00000117560","ENSG00000117643","ENSG00000118113","ENSG00000124107","ENSG00000124469","ENSG00000128596","ENSG00000132386","ENSG00000133063","ENSG00000134121","ENSG00000137103","ENSG00000152583","ENSG00000154016","ENSG00000155275","ENSG00000156042","ENSG00000159899","ENSG00000163687","ENSG00000165138","ENSG00000166428","ENSG00000172232","ENSG00000175445","ENSG00000178038","ENSG00000179593","ENSG00000181007","ENSG00000184206","ENSG00000196081","ENSG00000196533","ENSG00000196634","ENSG00000197353","ENSG00000197457","ENSG00000198178","ENSG00000198502","ENSG00000198610","ENSG00000211786","ENSG00000211793","ENSG00000211800","ENSG00000213160","ENSG00000225113","ENSG00000228486","ENSG00000229391","ENSG00000229807","ENSG00000230063","ENSG00000232021","ENSG00000237702","ENSG00000239219","ENSG00000239961","ENSG00000254977","ENSG00000256862","ENSG00000266088","ENSG00000266371","ENSG00000268632","ENSG00000269161"
"HD-4",-0.634074082625007,-0.793432568702284,-1.16771223958259,-0.474403252591992,-1.0109117667923,-1.34639059071977,0.647834269400108,-1.20849862403928,-1.04055827340284,0.120044242864877,-0.813704196894877,-1.21517413311497,-1.45543574729878,1.16379363052419,-0.750660509434488,-0.782862391150756,-0.696479621053289,-0.487571832617086,-0.738733035861756,-1.37922157849518,2.44513925075011,-1.36585695350741,-0.0792518873383348,-0.223673758650569,-1.19620530797984,0.329148055955076,-1.15858348067949,0.754069852709622,-1.39643804495295,-0.419485023074844,-1.44125478707407,3.05366237901643,-1.20596278950345,-1.31068623701213,-0.800948594492419,-1.14137565273188,-0.966587426808729,-0.696303358351132,-1.33559661529583,-1.33798371150509,-1.42235317949123,-1.04864723477073,-0.592224959310876,-0.888523325009814,6.44535450422648,1.01918181065747,0.106952830404585,0.0498168872036146,-0.868264358157494,0.378789521366145,-0.689853762393023,2.55116419731042,-0.270972047475626,1.17746850725119,-0.568006370906861,-1.053375708963,-0.302839440435484,-1.22936565552528,-0.883875241742752,-0.903958643616712,-0.81321037954039,0.515092450666596,0.635298946555254,-1.11418519030094,-1.25816806094116
"HD-5",2.24778573388905,-0.131070677925839,-1.19961899684082,-0.496959923516941,-1.04846887054856,-1.37619850797424,0.65230875626931,-1.24240041876778,-1.07289824493472,-1.37151367478854,0.0442789385936631,-1.24427337647832,-1.48034702842782,-0.893371533010402,-0.775532449538324,-0.816945017339794,-0.74343528004663,-0.527805699847385,-0.781826512523164,-1.40576228984433,2.7384664384329,-1.39406246478556,-1.48238684809276,-0.960436622598278,-1.23094428504214,-1.22739590296674,-1.18529971998602,0.0667977722194739,-1.42735230584358,1.70939097824545,-1.46652870237339,3.29866086860179,0.467951849402172,-1.34154489498311,-0.836281195388036,-1.1727859147591,-1.00096305965484,-0.721899090096333,-0.42819172283948,-1.36851732341167,-1.44690121151339,-1.07759310324055,-1.25305093144496,-0.923375980137282,0.793816010779257,-0.717656164985642,-0.585600237389832,-0.762739449204014,-0.253581599930952,-1.2974332793151,0.061678926761218,-1.13900462751128,3.14170427201689,1.6409134708716,-1.59114485152032,-1.08383237272327,0.362780525808485,-1.24990103685204,0.077420553048681,-0.924978667568342,-0.844704743522922,-0.798586715455603,-0.256730445947232,-1.14537625501508,-1.28499799034566
"HD-7",-0.0977869385618855,-1.46845702429926,-1.37556240184581,2.07143910253938,-1.29152199521208,-1.49744585579381,-1.36566999387782,-1.40725259362267,0.0522932876016119,-1.49660850553507,-1.06092336704154,-0.821072017972922,-1.62216030418831,-1.08548384236862,-0.863832099586668,-0.344853073735415,-1.01495527154314,1.05444947966231,-1.01900564702015,-1.56331611877416,3.22218209339569,-1.52151083392211,-1.1793245680834,0.107734621041859,-0.349120361989811,-1.334155676446,-0.0237952574746877,-1.36932306070647,-1.55999947949264,-0.619083900445721,-1.59053715648419,2.68739895812759,-0.403804126262025,-1.45665873501977,-1.03489629631728,-1.37605937220567,-0.514029910011155,-1.50743492393889,-1.49387298201998,-1.48733700128715,-1.54694248742197,-0.052324509343033,-1.38130121081232,0.723756963519,2.20458878880413,-0.892448894790369,-1.28377209708211,-0.871090845436335,-1.00138750935435,-1.46792063892252,-0.84166216076833,-0.689158154663335,4.33048675411934,-0.912569332429866,-0.899034410581689,-0.303679044239286,-1.08236975549077,-1.36685407437182,0.836376920664019,-1.10400174271446,-0.0573059807783962,-0.97079259139245,0.242275108622931,-0.696832972978094,-1.43967122250058
"HD-8",1.31219652278042,-1.00458771117496,-1.37543766657916,1.89458589390231,0.00342370549894677,-1.49731628486247,-0.434151946372647,-0.0873811540485157,0.81027027485482,-1.49651275570752,0.508486609028428,-1.39046820901635,-1.62206518630936,-1.08533671216169,-0.302513899761849,0.297909198070831,-1.01458029472014,1.05523269413429,0.626416240335255,-1.01028982319302,0.906029528070946,-1.52139304727832,-1.60565220051714,-1.08147914035896,-1.35345820064971,-0.866493439984622,-0.461926837098375,-0.482265910854375,-1.5598609309667,1.67853998992441,-1.59044277281579,4.64689931756552,-0.129367728259854,-1.45656389478571,-1.03471394964441,-1.37571750943078,-1.12758413143283,-1.50715634530519,-1.49378796885636,-1.48720174439202,-1.54685640828027,0.702052654477748,-0.102662416725765,-0.432129017726088,8.04011248927229,0.756037171058757,-1.28370413385748,-0.8709325129035,-1.00129453713898,-1.46779766187184,-0.215592749311164,-1.33084985975423,2.96550276868231,-0.912294472393795,-1.74115983500138,-1.20140784638112,-0.569923182968605,-1.36681008669604,-0.216164950017175,-1.56985674634327,-0.948801215429828,-0.970627929443641,0.242824566211454,-1.29119934214561,-1.43958965003818
"HD-9",-0.948933374288297,-1.4848127699134,-1.41581268115648,1.29342083462266,-1.38809398446529,-1.52691360790859,-1.39966240028776,-1.45133390054235,-1.27239517857504,-1.51701591648993,-1.14839862290399,-1.420493407622,-1.64661052721058,-1.1326592922879,0.595125723677605,0.0972363866055346,-1.14194585540039,-0.808171459276767,-1.11764848316973,-1.59095518414874,1.07320036450179,-1.5486762525394,-1.6207110722253,-1.11827093645482,-1.3965361047524,0.233344360761919,-1.34580063808089,-1.39824984865435,-1.5949971107437,-0.712183599556278,-1.61349358449862,-0.56172824004614,-1.45057890890275,-1.48718925647477,-1.09399115652994,-1.48577097612224,-1.17204070140426,-1.53801238342765,-1.51195272581646,-1.5180027622128,-1.56588910139906,-1.24642190511812,-1.406484734568,-1.07843595564441,1.9205479524361,-0.953508812109731,-0.902101726295589,1.03571795573163,-1.03070247574095,-1.49586274887199,-0.898048103863384,-1.38831803112434,-0.682687983213443,-1.00372884115044,-1.78416304546669,-1.23329929184467,-0.683717671916353,-1.38045341407533,0.505013428371229,-1.60372522695448,-0.984029543217565,-0.468242121196693,-0.559212208074258,-1.32708308014084,-1.46551991709192
"HD-10",-0.778163443350135,-0.921091818096136,-1.31738237445156,6.02015678361675,-1.18708688665778,-1.46439660801965,-1.33071935375936,-1.36347204828841,-0.502260625443071,-1.46385622863434,-0.993012348840082,0.278342226683049,-1.5722910822414,6.13293736096992,1.55081391831823,-0.897378894089557,-0.916742048774062,2.96621195199123,-0.940878506543284,-1.50372034265968,-0.35423074923675,-1.4914058221198,-0.134008542152789,-1.05092763963096,-1.31222363918331,-1.3131790801997,-1.28390562193747,0.387130769621039,-1.52473035980943,0.664893705744151,-1.5598111881806,2.40118369058784,-1.35095140061925,-1.42172703501201,-0.966688882623861,-1.28871679792678,-1.09142339436067,-1.43626082487405,-0.93091024565795,-1.45286667545402,-1.52487443694181,-0.563752099019747,-1.35344380227346,-0.996609442993852,7.14955303035846,-0.842663874943793,-1.26179231594623,-0.15169533266714,-0.976341423302929,-1.39745533340829,-0.795698394675339,5.28581652426496,3.85722792320608,-0.841253541442798,-1.67684550129584,-1.17349461985321,0.945717023444011,-1.32569425663909,0.365102176365416,-1.51163510406475,1.43802235635524,8.41376328660868,-0.369692942324623,0.0795915258997217,-0.794237008136572
"HD-11-1",-1.04222647171476,-1.49804660092092,-1.45216628172562,0.9067278960206,-1.45848288871635,-0.416498733346065,-1.43025761580539,-1.49187099799961,-1.30786144386111,-1.5338207241105,1.66886108026229,-1.44690731788235,-1.66411570146725,-1.17474120951719,-0.943244275818782,-1.01757508175976,0.205671100755014,-0.902863411383889,-1.2136325845618,-0.175698240047964,-0.578250867061684,-1.57103243340763,-1.63096781916346,-1.15067869168046,-1.43612709571925,-1.36886238681165,-1.36711705126396,-1.42384917807063,-1.62359773090093,1.32520878858072,-1.63032120413682,-0.657579133493506,-1.48409847119177,-1.51460860033519,-1.14789861151755,-1.5340484545357,-1.21213943046632,-1.55961460943101,-0.979012683051836,-1.54482485624341,-1.58021542936439,-1.27293700066969,-1.42842477727852,-1.11897303272424,0.211461105413915,-1.00912602405088,-1.3233832765186,-0.968313546705331,-0.705330664265411,-1.52025479461308,-0.949421927563924,-1.42388056792401,-0.817964550643605,-0.122664467340182,-1.80088881693302,-1.26128608407767,-1.13260507857729,-1.39174397050578,-0.164382914599968,-1.61730035092966,-1.01472088758947,-1.07168874876329,-0.661970214311576,-1.35897973933023,-1.4880257264017
"HD-13-1",-1.03872689524098,-0.784528172573996,-0.455727108964726,1.67509741996902,-1.45587610263085,-1.55131256688925,0.604980406372837,-1.49039371365235,-1.3065925994756,-1.19731669149326,-1.22987975956066,-1.04682416287716,-0.411979067744846,-1.17322996682911,0.679798767819141,0.377824979728024,-1.26470147195388,-0.323727251311225,-1.21002671887444,-1.61186194226159,0.979396530879115,-1.57023396381803,-1.63061087936632,-1.14952025094179,-1.43468269367102,-0.111243974365352,-1.36636367377625,-0.0787288144355208,-1.62256359302625,-0.798104615437398,-1.62972549170384,0.500470283909217,-1.03448476657026,-1.51362122975706,0.899788311646704,-1.53229481392263,-0.471048941674691,-1.55884924002209,-1.52619299409836,-1.54385921024184,-1.57971040595882,-0.88782257182444,-1.42764601561774,-1.11750906064799,5.5249780033571,0.446265110421992,0.133085013429127,-0.526774207687343,0.0509595194488707,-0.844933251629002,-0.947556892826789,-1.42260561228218,2.26004317266494,-1.087925316483,-1.80029741817395,0.216668187657915,-0.532531325682043,-1.39135207284661,0.194071352994276,-1.6168257607441,-0.369205320462392,-0.0383580467060199,-0.658123015564888,-1.35783473395991,-1.48722712179108
"HD-14-1",-1.05404206023075,-1.49958578984597,-1.45657013369734,1.55981918982156,0.0614327631849786,-1.55526592620921,-0.396237678805238,-1.49683261799155,-1.3121094853601,-0.27396111642488,0.820540401344674,-0.798993898262028,-0.755313503963186,1.67240766437871,1.62585216592208,1.24963202470889,-1.28611628658938,0.0130797607111827,-1.22581022914558,-1.61521209668484,2.22914043388544,-1.57370499445334,-0.17047647573429,0.149661109924746,-1.44097914844128,-0.415889793680441,-1.36963436299815,-0.206276625617326,-0.251159146040457,2.60147870915869,-1.07100355936233,2.01885448319253,-1.48814574633678,-1.51791796468305,0.601708322769663,-1.53993494797902,0.862447467160577,-1.56217300619321,-0.995174796436201,-0.138221789184083,-1.58190215930889,0.286733592983831,-0.831011669685893,-0.419434532853852,3.33059706802525,-1.01590251983706,-0.453445395862364,0.300205613892263,0.243466348200499,-1.52315679826031,-0.512042769315055,-0.978474548329127,0.470098440301331,-1.10218646968919,-1.8028650080792,-0.268353543169829,-0.205041903005595,-1.39304963677085,-0.517931171929632,-1.61888332231847,-0.0254860779013475,0.680022779447011,-0.140366487490788,-1.36281554256916,-1.49069590038148
"HD-15-1",-0.976267473675501,-1.48889351639133,-1.42674899196094,-0.727388856607774,-1.40890123219246,-1.53455833121036,-0.242371528031313,-1.46345246170013,-1.28313628417508,-1.52215650531231,-1.17322847990095,-0.973517788591996,-1.65195193695633,1.15967895999786,-0.917169716073503,0.657322486164721,-1.17884172021692,-0.836005221165188,-1.14574089421223,-1.59754794229409,0.0063389939210915,-1.5554554236368,-1.6238790728955,-0.671435075110105,-1.40836221488334,-1.35780555105391,-1.35231310414528,-1.40600579444728,-1.6035942257937,-0.738445467628209,-1.61862843905339,-0.59008678231902,-1.460682510945,-1.49545546719567,-1.1101479090696,-1.50023681820147,-1.18409503287444,-1.54460047305266,-1.51648754346295,-1.52609016505368,-1.57027382117681,-1.25449334926414,-1.4131672634099,-1.09063352804349,0.311347083944634,-0.97018512641816,-1.31071394042967,-0.936040396904034,-0.632181490753924,-1.50328113304821,-0.913450778928168,-1.39907371853385,-0.721858089353982,0.32895906955938,-1.78927113130975,-1.24179302311403,-0.222026633537934,-1.38394717749975,-1.03398231306112,-1.60790456686381,-0.560940560715273,-1.03824938178073,-0.589365347451516,-1.33672123657278,-1.47237621009122
"HD-16-1",-1.05850294586874,-0.16108815935996,-1.45822074848729,1.33320081527369,-1.47056974325042,-1.55640580767291,0.846118797403346,-1.49869527295331,-1.31369884771606,-1.21639907631258,-0.010514913476614,-1.06952101061121,-0.0717757959970042,1.64505825916169,0.213185849377224,1.61389207826238,-1.29238273690566,-0.919293899511459,-1.23040909856274,-1.61617608765933,2.0425809761502,-1.57470463927062,-1.00722178189699,0.51577231244419,-1.44280101640501,-0.543505020346692,0.00746467819820062,0.248354423220321,-1.62836641334599,-0.816888563351478,-1.30586130136583,2.45424348104068,-1.05980966770756,-1.51915760666126,2.35406507974165,-1.54214349079414,1.2208313720447,-1.5631286101596,-0.55775421203769,-0.147215772204502,-1.58253162136216,-1.27726425512526,0.124017285638385,0.110077864090476,3.67937572697045,-1.01844489222392,0.297061300034525,1.32427666536011,0.874563785430355,-1.5242414925618,-0.958030849321579,-0.984537430653056,3.79364369067954,2.58938090100712,-1.45452068430709,-0.141329455577139,0.677153421634828,-1.39353561617513,-0.0669010298520159,-1.619473227871,0.683960934586871,0.420588441707455,-0.148908118115768,-1.36425162959118,-1.49169352656469
"HD-20-1",-0.516164250645743,-1.2523956052371,-1.08246410429846,0.493891005394211,-0.910567095725223,-1.26675011387401,-0.401983435185119,-1.11792016882366,-0.954152680821859,-0.673718324498156,0.238453505293907,0.312693258578953,-1.38887805086466,-0.77579652859439,-0.658349534210021,-0.691800792358777,-0.571023989889527,-0.369800322156089,-0.623596342447122,-1.30831038769887,-0.167021090197126,-1.2904977679362,-1.40948911097751,1.31848635880344,-1.10339007789326,-1.13609645032766,-1.08720331615027,-1.14197387902738,0.872005676190524,-0.343034972080551,-1.37372820851398,-0.159606489083616,-1.12338112586107,-1.22823840227585,6.2283347280485,-1.05745404813461,-0.874742975941284,-0.627916954027692,-1.2743610975709,-1.25640433139263,-1.35676600816422,0.962297580791598,-0.483189887556679,-0.795404371075648,3.5065612279633,-0.58371984920182,-1.07760643009708,-0.629571537229306,-0.789949778094307,0.30268722934098,0.735773592910208,-1.02997345977525,-0.173461264334745,4.61646495983908,-0.0381951001459802,0.692029782642058,-0.865543308984741,-1.17449944172336,-0.811938742752957,-1.35687203537275,-0.00955148261659367,-0.671811989084423,2.6947702155245,0.8630934495964,0.250045191619335
"HD-22-1",-0.716545792995598,-1.36103360717991,-0.536819471616959,0.242770401633122,-1.10211531053477,-1.41877603616928,-0.603293822408355,-1.29082562770111,-1.11909255089613,-1.4072510876596,-0.916143339857486,-1.28583863728404,-1.51593021814187,-0.939110468759152,0.585361641868659,-0.14483237053185,-0.810506584547308,-0.568612223627657,-0.84338108884292,-1.443672952174,-0.298195123916041,-1.43435112170341,-1.51074546845349,-1.00588484591265,-1.27531725828303,-1.26291314422816,-1.22346110585636,0.180464808767912,-0.793374727823343,0.801879382513162,-1.50262987750981,1.30604687716182,-1.28102148761109,-1.38562329766398,-0.88675016301145,-1.21765222680835,-0.315172460823142,-0.361378860372914,-1.39125374347244,-1.41213143139345,-1.48196553743169,-1.11893928386705,-1.29251185922543,-0.96127762880143,2.93356795547341,-0.769759965215025,-1.21037355051369,-0.793136729188963,-0.939444692424495,-1.33614272901592,0.442764115987289,-1.18141984663424,-0.360632589662559,-0.766109115885666,-1.62431178677165,-1.12733656823312,-1.00870861874748,-0.793797113731713,-0.949258520820035,-1.46407806726806,-0.218944110323118,-0.84790451980405,1.32378919115603,-0.506999687119284,-1.32332177076745
"HD-34-1",0.837534038421451,-0.934569929984727,-1.33113713163412,-0.587133360610266,-1.20327746467442,-0.0917924715107903,-1.33671249165935,-1.37058152605223,-1.20442398476818,-1.47464183475005,1.33163974851035,-1.36390155574373,-1.58303014357137,-1.02536128558106,1.08587154697372,-0.903245719432667,-0.933921380891739,-0.644718717057597,-0.95462045916625,-1.51516183880125,1.29189129682068,-1.4960714147007,-0.809408340679813,-1.05584770196895,-1.31930824130839,-0.796930333664863,-0.718802807609606,-0.740003836760653,-1.53017714411819,0.18994232611351,-1.02278918920856,-0.392952408842676,-1.36427592352343,-1.42717885664826,-0.981920494599162,-1.30225751984121,0.476820119157727,-1.4472949475903,-1.4529881317268,-1.45819547738067,-1.52830374765954,-1.19420550447057,-0.774798855206335,-0.342572320194622,0.607185643954356,-0.850581931125902,-1.26607430070758,-0.16941042978529,-0.980391509633524,-1.40913790480582,0.825641821668387,-1.26140306520173,-0.460498468572632,-0.85243717232798,-1.68685533331633,-1.17912947885108,-1.06296186325251,-1.3345469012847,-0.987610327993702,-1.52069667441131,-0.924028918385885,-0.221745787740144,1.13929751114722,-1.26369663749476,-1.3955896823612
"HD-39-1",-1.01193610653634,-0.739865130462054,-1.440667590085,1.31119917237208,-1.43582911231976,-1.54424942237727,-1.42059305147378,-1.47896938224471,-1.2967186371139,-0.924423925142193,-0.180133095826505,0.517478369146079,-0.832183757825757,-1.16148554939228,1.09263666084401,0.671611128502263,-1.22759436149193,-0.872214444698017,-1.1824363170056,-0.921173510939372,1.49424964153607,-1.56401709255762,-0.680525119667339,-1.14050359517677,-1.42351669396738,-1.3639168782628,0.592838891741781,-0.527872125318169,-1.61454471037241,1.21613847194511,-0.068852459224533,2.16394326381386,-1.47351693019034,-1.50595453734703,-1.13078343057218,-1.51871833107822,-1.19944680024258,-1.55287430976735,-0.354984107846501,-1.10911342406171,-1.57576129917996,-0.856908434484008,-1.42157023525964,0.463566592169538,4.48207069515817,-0.991475044065106,0.416291096904938,0.539661906124577,-1.04811611288498,-1.51262295004508,-0.93311638055053,-1.4126916294139,2.65422884815165,3.52622992762401,-1.79567747841315,0.434944212460307,-0.287515988639105,-1.38827217673482,-1.04156601406957,-1.61310460907918,-0.32561556669055,0.687265217775567,-0.628653360403968,-1.34893506287084,-1.48099591084294
"HD-40-1",-0.957907264151086,0.317905919303947,-1.41942854889681,-0.714133788535578,-1.39494078415058,-1.52944401396258,0.483130040388907,-1.45533365601516,-1.27595302304655,-0.362388095737321,-1.15655247859749,-0.416702776110862,-1.64838362247518,-1.1368675412127,-0.909609353707959,-0.982140285410647,-1.15401644370607,0.23563632000896,-1.12686862465167,-1.59314160534242,1.45229435993169,-1.55092260977405,-1.27866843343306,-1.12152535520261,-0.865603956029067,-0.976095723874194,-1.347963276857,-0.124514868378328,0.00576336641969677,1.4842347398307,-1.20563359594063,-0.571061839716668,-1.45392128084323,-1.48992385588534,0.580877730440113,-1.49054847783429,0.797309385742862,-1.54019900221926,-1.12623732181043,-1.52067831891753,-1.56734588850056,-1.24909948724355,-0.163587920573046,0.698652677901265,3.1919097413045,-0.391485020327673,-1.3069773380864,-0.41469156000917,-0.611188381723262,-1.49832301195982,-0.903136197952791,1.42042238253253,4.0331725169379,1.80043503925398,-1.78585911095655,0.401520435558456,-0.188038368866931,-1.38161792498217,-1.02992259961537,-1.60511615910998,-0.987126276963716,0.360867796109859,-0.569116207690755,-1.33027370511344,-1.46779486456613
"HD-45-1",1.40630745586921,0.228252149729338,-1.4423174898656,1.29798337412724,-1.43905617546919,-1.54539523225159,0.305943101673654,-0.0792333684873722,-1.29832191007403,-0.276913376691822,-1.20949462094196,-0.525609132971552,-1.0312345564633,1.68652368881244,1.5301050633276,0.143854979125226,1.7658791591252,1.09767922665453,-0.115066954294726,-1.60682780894209,2.23098742586343,-1.5650269531884,-1.32965543232002,-1.14196791749103,-1.42532098323603,0.00475177435145102,-1.36143619310874,-1.41696608693472,0.465927750916835,2.56504611918796,-0.109702435286793,3.00944610267856,-1.47503644641604,-0.19872163665461,3.51694765518771,-1.52091449902611,1.37355240932629,-1.55384676533953,-1.52280169634796,-0.340799268414998,-1.5764048301351,-0.861904068038788,-0.4138637845914,0.452933431110196,4.59856266725729,0.118533766882396,0.47370832521102,0.528753485452465,0.335399063859404,-0.808399702418234,-0.457963255598209,0.073813978479635,3.9760330945938,-1.06692639729716,-1.79642977405879,-0.57082843057542,0.857293423614573,-1.38877592637122,0.34215759495161,-1.61371220247493,0.638370737035698,0.388825743240976,-0.0681920122155052,-1.35037889846298,-1.48200969858602
"HD-46-1",1.77487290943314,-1.50320225491105,-1.04921905124304,0.52798055484393,-0.543454694230283,-1.56250871236829,-1.44276893413752,-1.5087157091074,-1.32219783588287,-0.408449175865781,0.473755699891087,-0.141093770778855,-0.170030283432129,0.523151549243897,0.955320190122091,-0.384702757444931,2.11807365583163,-0.943717009062238,-1.25541622280588,0.106094076462834,2.43307042316381,-1.58004775940398,-1.63495005175955,-0.180370032776507,-0.748934081405818,-0.0129960868949135,-0.819976287687376,-1.08498660146455,-0.102253174768743,1.89120890848345,-1.63701931966952,1.86120244055585,-1.49778817919157,0.0218511072410499,0.375606765993536,-1.55401214494175,1.18420118857534,-1.56822390563033,-1.03403972927354,0.108018985337031,-1.10296893653111,-0.334640038098316,-0.691099643792694,1.24993794766901,7.88038024692943,-1.03210733005181,-0.105861735369257,0.2296730920694,0.351983876231786,-1.53003206195976,-0.552685149004995,0.875786357682636,-0.878299543585919,-1.12883217280004,-1.47896958636619,0.782796289006726,0.0866417792945914,-1.39611118483769,0.748066394427646,-1.3358971721707,1.19650169237573,-0.366592173743618,-0.706481160647478,-1.37194026493044,-1.49701541969825
"Control-2",-0.947055778680004,-1.4845261075302,-0.868270644346485,-0.706239874924275,-0.672368392324008,-1.52638164311033,-1.39902188544156,-1.45049445570663,-1.27164690271852,-1.51665614284188,-0.456181517870325,-1.41993500697528,-1.64623713308597,1.70473771516211,-0.905079635106729,-0.977374333182579,-1.13942546671574,-0.806256844713206,-1.11571969797847,-1.59049500650943,1.93713270147662,-1.54820369671461,-1.62048835475086,1.23446988640747,-1.3957172258177,-1.35256434238923,-1.3453451072516,-1.39770940303313,-1.59440019051536,0.803864113370093,-1.61313462490883,1.78859251712043,-1.44987648084854,-1.48661455342827,-1.09287062621527,-1.48476793015622,-1.17120361708369,-1.53755194480303,-1.51163468196282,0.672714662960301,-1.56558215882857,-0.470123781270868,-1.40601796512027,1.38569730891564,0.356453299256263,-0.952351995474812,-1.30472526954706,-0.921199103708614,-1.03016192406756,-1.49534493088454,-0.89697968361601,-1.38756913035977,-0.680010060918852,-1.00195828799213,-1.78380582010614,-1.23270696348148,-1.1088881353241,-0.591856980865418,0.295345845084484,-1.60343185865209,-0.983377721052832,-1.02285252135374,-0.557139418967091,-1.32641226471028,-1.46504096506445
"Control-3",-0.907985741004818,-1.4783724101009,-1.3990045837622,-0.677457809984616,-1.35662698741061,-1.51511604705913,-1.38548059203472,-1.43282941962929,-1.25577555072636,-1.50897437764088,-1.11117058860736,-1.40807891874014,-1.63827791220999,-1.11303281540578,1.08951024070283,-0.959833143442788,-1.08736647153328,-0.766338397193469,-1.07561058249622,-1.58070687598268,-0.467881324935325,-1.53817150849487,-1.61570193196607,-1.10305481623392,0.593504539709402,-0.925340577141762,-1.3356264183647,-1.38624163476007,-1.58179831975966,-0.672674478680157,-1.60548297015721,-0.518864879302868,-1.43501922249663,-1.47445901174391,-1.06924820124848,-1.44227251668879,-1.15352589989364,-1.52774038063054,-1.5048233443346,-1.50554604464694,-1.5590263850892,-1.23386079148575,-1.39607957901407,-1.05968207676436,4.12709576630412,-0.927956359936338,-1.29634613434124,-0.900838117544573,-1.01862760962389,-1.48433029372379,-0.874449614767272,-1.37169485993565,0.101557371252211,-0.965029546534574,-1.77474981625078,-1.2201236536101,-1.09826989959307,-1.37491753452298,-1.01833612351578,-1.59714110786715,-0.96950838334109,-1.00171167985209,-0.513959088563561,-1.31220123941303,-1.45484183427212
"Control-4",-0.895120159426615,-1.47626615984363,-1.39362102468021,-0.667858626188083,-1.34635871194565,-1.51132561674532,-1.38093406703442,-1.42693234609913,-1.25042510792507,-1.50636292370064,-1.09946742007738,-1.40407666744835,-1.63557788518221,-1.10672415548143,-0.882775838372449,-0.953927359397217,-1.0703784884967,-0.753160972239008,-1.06241374437589,-1.57739532416589,2.30085199919423,-1.53478558441971,-1.61406131333541,-1.09815073827915,-1.37274888269603,-1.34270991347201,-1.33232571361829,-1.38237351318926,-1.57757485152805,3.27294769861689,-1.60288723858099,0.14838341790413,-0.844137784931913,-1.4703755164863,-1.0613439559767,-1.42669460393596,-1.1475982113246,-1.52441325518026,-1.50249892231594,-1.50154985613043,-1.55679687804159,-0.383119928252978,-1.39271285414115,-0.491687431482479,1.88806834962268,-0.91978966826434,-1.29349351178493,-0.89400771481572,-1.01470940763205,-1.48060353680272,-0.866908042464235,-1.36634735438677,0.129249666019144,-0.952834227072563,-1.77083141499593,-1.21587290896757,-1.09465923939097,-1.37310131027516,0.124989147180774,-1.59499095486011,0.478281403836186,-0.994615428200887,-0.499718592760137,-1.30741739648911,-1.45138621030181
"Control-5",-0.819302392827338,-1.44172686825259,-1.35942482681756,-0.610110110003362,-1.24439195249445,-1.48251406820685,-1.3519589893927,0.589819729299059,-1.21768752931019,-1.48553903555573,-1.03046329903189,-1.37750723003753,-1.61030100479668,-1.06041548334751,-0.848396714011239,-0.917847670677273,-0.971684380516126,1.54029338320832,-0.984755553091395,-1.54421646880098,-0.390915566160444,-1.50792471185067,-1.58595585103562,-1.06807345589679,-1.33735942934842,-1.32677394302402,-1.31186125181863,-1.35724378803494,-1.54404703130938,-0.586442481014253,-1.57963639309822,2.27570104094994,-1.39692221849518,-1.44105228495926,-1.01355574990482,-1.33664294114321,-1.11163798345924,-1.47531509014209,-1.47807832257482,-1.47175583371668,-1.53700050315163,-0.252651947346473,-1.37023428991259,-1.01716830053037,1.15948474652166,-0.870369357745595,-0.198276153403923,-0.852530495924739,-0.990403328876282,-1.43880472330587,-0.82127648271316,-1.29390997545454,-0.501033643021665,-0.880640973451005,-1.71227438359756,-1.18976141176586,-1.07222212522206,-1.35702738036846,-0.995718833735817,-1.54370770114929,-0.935867864953143,-0.951484392031208,-0.415555289298945,-1.27820783944089,-1.42496092495948
"Control-6",1.10299094493023,-1.20139232672077,-1.45527202618109,0.44925610896195,-1.46466890723434,-1.55436899543139,-1.43286575930381,-1.49536890040425,-1.31085845172397,-1.53521856672725,-1.24058386202627,-1.44913510178734,-0.154533910871691,-1.17831270217132,-0.0808508381127299,-1.02091620574069,1.44775055472018,-0.911265389144179,-1.22220685588678,-1.61445294764249,-0.584822317768903,-1.57291804297826,-1.63180799877493,-1.15341475913329,-1.4395476146041,-1.06498725785316,-1.3688938174538,-1.42601139881521,-1.62604375746274,2.88929146075775,-1.63172640813835,2.88454103703724,-1.48695305701603,-1.51694277440724,-1.15253255226762,-1.53819891615529,-1.21556935313498,-1.56142021170375,-1.52792907570622,-1.54710760214485,-1.58140607416301,-1.27515995143677,-0.350056001486668,1.27014431795465,6.52821706187485,-1.01390405154147,-1.3248988021937,-0.972259943657137,0.436090019983978,-1.52230259761637,-0.953835918162251,-1.42689294295235,-0.830265482083183,-1.09893401344109,-1.80228363294936,-0.424391634574536,-1.13453633162195,-1.39266614323869,0.682646671247354,-1.61841809186198,-1.01729687957946,1.48197757826673,-0.671114465245028,-1.36168552739362,-1.4899101064846
